NRGSTREAM Data Extract for stream : ERC - System Wide Wind Output
Generated at : 11/27/2023 09:14 with : 1461 records
Date criteria from : Jan 01 2011 to : Jan 01 2015
Data Interval : 1440 minutes

Date/Time,MW
07/13/2011 00:00,3143.74
07/14/2011 00:00,2940.33
07/15/2011 00:00,2875.88
07/16/2011 00:00,2649.86
07/17/2011 00:00,1916.71
07/18/2011 00:00,1227.24
07/19/2011 00:00,1544.47
07/20/2011 00:00,2552.51
07/21/2011 00:00,3155.21
07/22/2011 00:00,3557.35
07/23/2011 00:00,3900.03
07/24/2011 00:00,2782.88
07/25/2011 00:00,2338.59
07/26/2011 00:00,3124.10
07/27/2011 00:00,3348.40
07/28/2011 00:00,3006.63
07/29/2011 00:00,2061.78
07/30/2011 00:00,2464.62
07/31/2011 00:00,1798.92
08/01/2011 00:00,1781.87
08/02/2011 00:00,2529.36
08/03/2011 00:00,2304.27
08/04/2011 00:00,2117.58
08/05/2011 00:00,2800.92
08/06/2011 00:00,3109.89
08/07/2011 00:00,3331.44
08/08/2011 00:00,3619.84
08/09/2011 00:00,3254.31
08/10/2011 00:00,3242.01
08/11/2011 00:00,3597.38
08/12/2011 00:00,2128.70
08/13/2011 00:00,1938.90
08/14/2011 00:00,817.95
08/15/2011 00:00,2248.70
08/16/2011 00:00,3688.26
08/17/2011 00:00,2333.45
08/18/2011 00:00,2232.44
08/19/2011 00:00,3288.78
08/20/2011 00:00,3596.30
08/21/2011 00:00,2382.96
08/22/2011 00:00,2332.92
08/23/2011 00:00,2606.70
08/24/2011 00:00,1994.75
08/25/2011 00:00,1605.59
08/26/2011 00:00,811.51
08/27/2011 00:00,1167.60
08/28/2011 00:00,1348.00
08/29/2011 00:00,1927.14
08/30/2011 00:00,5099.95
08/31/2011 00:00,4330.60
09/01/2011 00:00,2455.23
09/02/2011 00:00,1432.05
09/03/2011 00:00,1563.36
09/04/2011 00:00,4286.97
09/05/2011 00:00,3670.14
09/06/2011 00:00,750.52
09/07/2011 00:00,1610.90
09/08/2011 00:00,1435.48
09/09/2011 00:00,690.87
09/10/2011 00:00,757.15
09/11/2011 00:00,430.06
09/12/2011 00:00,2053.17
09/13/2011 00:00,2904.33
09/14/2011 00:00,3297.33
09/15/2011 00:00,3064.95
09/16/2011 00:00,1467.09
09/17/2011 00:00,3912.87
09/18/2011 00:00,2694.63
09/19/2011 00:00,1403.83
09/20/2011 00:00,2090.89
09/21/2011 00:00,2460.77
09/22/2011 00:00,2655.88
09/23/2011 00:00,446.59
09/24/2011 00:00,2502.15
09/25/2011 00:00,3415.63
09/26/2011 00:00,1771.45
09/27/2011 00:00,1666.84
09/28/2011 00:00,855.29
09/29/2011 00:00,2241.28
09/30/2011 00:00,3317.22
10/01/2011 00:00,763.33
10/02/2011 00:00,2455.56
10/03/2011 00:00,2693.64
10/04/2011 00:00,3567.40
10/05/2011 00:00,5494.58
10/06/2011 00:00,6468.53
10/07/2011 00:00,6719.26
10/08/2011 00:00,4293.53
10/09/2011 00:00,1049.43
10/10/2011 00:00,508.24
10/11/2011 00:00,2888.99
10/12/2011 00:00,2613.79
10/13/2011 00:00,1078.72
10/14/2011 00:00,4766.43
10/15/2011 00:00,2258.99
10/16/2011 00:00,4173.12
10/17/2011 00:00,4915.57
10/18/2011 00:00,5397.35
10/19/2011 00:00,1762.57
10/20/2011 00:00,3869.14
10/21/2011 00:00,1884.65
10/22/2011 00:00,3543.45
10/23/2011 00:00,1536.13
10/24/2011 00:00,3419.07
10/25/2011 00:00,5410.42
10/26/2011 00:00,3867.51
10/27/2011 00:00,5122.52
10/28/2011 00:00,1358.14
10/29/2011 00:00,2263.25
10/30/2011 00:00,2739.09
10/31/2011 00:00,1442.89
11/01/2011 00:00,5807.40
11/02/2011 00:00,6170.74
11/03/2011 00:00,2764.21
11/04/2011 00:00,2610.06
11/05/2011 00:00,6122.77
11/06/2011 00:00,2721.01
11/07/2011 00:00,6049.19
11/08/2011 00:00,4460.54
11/09/2011 00:00,3146.20
11/10/2011 00:00,1072.60
11/11/2011 00:00,5143.13
11/12/2011 00:00,5438.96
11/13/2011 00:00,4588.85
11/14/2011 00:00,2260.16
11/15/2011 00:00,1516.33
11/16/2011 00:00,2881.13
11/17/2011 00:00,2920.05
11/18/2011 00:00,5738.87
11/19/2011 00:00,5023.04
11/20/2011 00:00,2290.57
11/21/2011 00:00,1694.05
11/22/2011 00:00,2033.01
11/23/2011 00:00,709.13
11/24/2011 00:00,4500.31
11/25/2011 00:00,5188.94
11/26/2011 00:00,5423.56
11/27/2011 00:00,4485.05
11/28/2011 00:00,886.28
11/29/2011 00:00,1747.38
11/30/2011 00:00,2636.51
12/01/2011 00:00,5106.04
12/02/2011 00:00,2795.05
12/03/2011 00:00,3631.18
12/04/2011 00:00,2445.77
12/05/2011 00:00,5419.29
12/06/2011 00:00,1843.47
12/07/2011 00:00,1051.15
12/08/2011 00:00,3854.99
12/09/2011 00:00,2428.29
12/10/2011 00:00,1064.60
12/11/2011 00:00,2468.60
12/12/2011 00:00,2030.43
12/13/2011 00:00,4962.96
12/14/2011 00:00,4514.19
12/15/2011 00:00,2671.03
12/16/2011 00:00,1852.84
12/17/2011 00:00,409.95
12/18/2011 00:00,3003.05
12/19/2011 00:00,5981.60
12/20/2011 00:00,4546.69
12/21/2011 00:00,2518.32
