NRGSTREAM Data Extract for stream : ERC - System Wide Wind Output
Generated at : 11/26/2023 13:59 with : 2000 records
Date criteria from : Jun 06 2018 to : Nov 28 2023
Data Interval : 1440 minutes

Date/Time,MW
02/16/2019 00:00,6640.32
02/17/2019 00:00,7062.00
02/18/2019 00:00,10324.06
02/19/2019 00:00,3793.70
02/20/2019 00:00,8143.61
02/21/2019 00:00,12039.62
02/22/2019 00:00,5577.70
02/23/2019 00:00,13321.70
02/24/2019 00:00,7475.44
02/25/2019 00:00,14722.37
02/26/2019 00:00,8157.39
02/27/2019 00:00,6904.13
02/28/2019 00:00,2810.95
03/01/2019 00:00,3834.47
03/02/2019 00:00,4972.23
03/03/2019 00:00,7625.13
03/04/2019 00:00,6324.90
03/05/2019 00:00,2524.84
03/06/2019 00:00,10808.17
03/07/2019 00:00,12293.00
03/08/2019 00:00,9875.74
03/09/2019 00:00,9629.41
03/10/2019 00:00,7272.18
03/11/2019 00:00,4002.93
03/12/2019 00:00,11647.67
03/13/2019 00:00,13148.05
03/14/2019 00:00,11779.46
03/15/2019 00:00,8299.89
03/16/2019 00:00,3099.97
03/17/2019 00:00,1814.57
03/18/2019 00:00,3675.69
03/19/2019 00:00,8243.38
03/20/2019 00:00,4607.80
03/21/2019 00:00,3163.22
03/22/2019 00:00,12438.56
03/23/2019 00:00,9262.52
03/24/2019 00:00,7544.24
03/25/2019 00:00,4727.16
03/26/2019 00:00,7804.71
03/27/2019 00:00,15836.06
03/28/2019 00:00,14942.47
03/29/2019 00:00,11241.95
03/30/2019 00:00,14085.01
03/31/2019 00:00,6207.37
04/01/2019 00:00,2612.13
04/02/2019 00:00,12192.57
04/03/2019 00:00,13902.34
04/04/2019 00:00,6340.77
04/05/2019 00:00,9410.73
04/06/2019 00:00,6697.76
04/07/2019 00:00,6395.10
04/08/2019 00:00,2440.91
04/09/2019 00:00,9821.99
04/10/2019 00:00,15641.30
04/11/2019 00:00,9680.88
04/12/2019 00:00,8926.85
04/13/2019 00:00,14190.18
04/14/2019 00:00,7668.78
04/15/2019 00:00,14958.85
04/16/2019 00:00,15596.87
04/17/2019 00:00,13832.62
04/18/2019 00:00,13172.59
04/19/2019 00:00,5721.10
04/20/2019 00:00,12745.14
04/21/2019 00:00,14609.27
04/22/2019 00:00,11025.68
04/23/2019 00:00,7305.31
04/24/2019 00:00,4024.67
04/25/2019 00:00,5273.77
04/26/2019 00:00,8758.33
04/27/2019 00:00,11593.75
04/28/2019 00:00,13287.65
04/29/2019 00:00,11262.25
04/30/2019 00:00,9374.24
05/01/2019 00:00,9088.33
05/02/2019 00:00,8981.05
05/03/2019 00:00,5453.15
05/04/2019 00:00,3133.53
05/05/2019 00:00,8873.16
05/06/2019 00:00,10415.17
05/07/2019 00:00,11059.44
05/08/2019 00:00,8359.79
05/09/2019 00:00,10208.19
05/10/2019 00:00,6823.28
05/11/2019 00:00,1551.22
05/12/2019 00:00,1833.02
05/13/2019 00:00,5624.05
05/14/2019 00:00,3844.88
05/15/2019 00:00,5858.49
05/16/2019 00:00,10892.03
05/17/2019 00:00,15501.40
05/18/2019 00:00,11736.31
05/19/2019 00:00,6699.20
05/20/2019 00:00,16133.20
05/21/2019 00:00,13416.49
05/22/2019 00:00,13553.89
05/23/2019 00:00,17042.87
05/24/2019 00:00,13595.97
05/25/2019 00:00,15022.10
05/26/2019 00:00,16084.66
05/27/2019 00:00,15404.55
05/28/2019 00:00,12904.40
05/29/2019 00:00,9010.10
05/30/2019 00:00,5198.64
05/31/2019 00:00,4141.36
06/01/2019 00:00,7325.09
06/02/2019 00:00,6589.10
06/03/2019 00:00,6575.25
06/04/2019 00:00,6668.30
06/05/2019 00:00,3681.81
06/06/2019 00:00,3121.69
06/07/2019 00:00,2305.75
06/08/2019 00:00,5960.26
